97,ua_25_97,1.0,*двошарова плівки,1,Material
98,ua_25_98,1.0,*жорстка алюмінієва фольга,1,Material
99,ua_25_99,1.0,*метал,1,Material
100,ua_25_100,1.0,*алюмінієва фольга,1,Material
101,ua_25_101,1.0,*скломаса,1,Material
102,ua_25_102,1.0,*полімери,1,Material
103,ua_25_103,1.0,*плівка поліхлорвінілова,1,Material
104,ua_25_104,1.0,*папір ламінований,1,Material
105,ua_25_105,1.0,*плівка,1,Material
106,ua_25_106,1.0,*ламінована алюмінієва фольга,1,Material
107,ua_25_107,1.0,*ламінована фольга,1,Material
108,ua_25_108,1.0,*ламінований пластик,1,Material
109,ua_25_109,1.0,*полівінілхлоридна плівка,1,Material
