89,ua_54_89,1.0,Інше,1,UnitsOfPresentation
90,ua_54_90,1.0,Кільце,3,UnitsOfPresentation
91,ua_54_91,1.0,Упаковка, яка фіксує кожну прийняту дозу,3,UnitsOfPresentation
92,ua_54_92,1.0,Бак,3,UnitsOfPresentation
93,ua_54_93,1.0,Піддон,3,UnitsOfPresentation
94,ua_54_94,1.0,Проба,1,UnitsOfPresentation
95,ua_54_95,1.0,Корж,3,UnitsOfPresentation
96,ua_54_96,1.0,Невідома,3,UnitsOfPresentation
97,ua_54_97,1.0,Порція,5,UnitsOfPresentation
98,ua_54_98,1.0,Наживка,3,UnitsOfPresentation
99,ua_54_99,1.0,*контурна чарункова упаковка,1,UnitsOfPresentation
100,ua_54_100,1.0,*перехідник для флакона,1,UnitsOfPresentation
101,ua_54_101,1.0,*групова тара,1,UnitsOfPresentation
102,ua_54_102,1.0,*аплікатор для введення піни,1,UnitsOfPresentation
103,ua_54_103,1.0,*туба-крапельниця,1,UnitsOfPresentation
104,ua_54_104,1.0,*пачка,1,UnitsOfPresentation
105,ua_54_105,1.0,*лоток,1,UnitsOfPresentation
106,ua_54_106,1.0,*чарункова упаковка,1,UnitsOfPresentation
107,ua_54_107,1.0,*фільтр-пакет,1,UnitsOfPresentation
108,ua_54_108,1.0,*килимок,1,UnitsOfPresentation
109,ua_54_109,1.0,*туба-олівець,1,UnitsOfPresentation
110,ua_54_110,1.0,*фліп-упаковка,1,UnitsOfPresentation
111,ua_54_111,1.0,*попередньо наповнений інжектор,1,UnitsOfPresentation
112,ua_54_112,1.0,*касета,1,UnitsOfPresentation
113,ua_54_113,1.0,*поршень,1,UnitsOfPresentation
114,ua_54_114,1.0,*плівка,1,UnitsOfPresentation
115,ua_54_115,1.0,*гаманець,1,UnitsOfPresentation
116,ua_54_116,1.0,*самоклеючий календар-стікер,1,UnitsOfPresentation
117,ua_54_117,1.0,*голка для розчинення,1,UnitsOfPresentation
118,ua_54_118,1.0,*етикетка,1,UnitsOfPresentation
119,ua_54_119,1.0,*адаптер,1,UnitsOfPresentation
120,ua_54_120,1.0,*блістерна чарункова упаковка,1,UnitsOfPresentation
121,ua_54_121,1.0,*газифікатор,1,UnitsOfPresentation
122,ua_54_122,1.0,*клізма,1,UnitsOfPresentation
123,ua_54_123,1.0,*багатошарова обгортка,1,UnitsOfPresentation
124,ua_54_124,1.0,*чарункова упаковка (піддон),1,UnitsOfPresentation
125,ua_54_125,1.0,*блок,1,UnitsOfPresentation
126,ua_54_126,1.0,*комплект,1,UnitsOfPresentation
127,ua_54_127,1.0,*обгортка,1,UnitsOfPresentation
128,ua_54_128,1.0,*тримач шпателя,1,UnitsOfPresentation
129,ua_54_129,1.0,*туба-канюля,1,UnitsOfPresentation
130,ua_54_130,1.0,*моноблок-балон,1,UnitsOfPresentation
131,ua_54_131,1.0,*конверт,1,UnitsOfPresentation
132,ua_54_132,1.0,*пилочка,1,UnitsOfPresentation
133,ua_54_133,1.0,*упор для пальців,1,UnitsOfPresentation
134,ua_54_134,1.0,*напальчник,1,UnitsOfPresentation
135,ua_54_135,1.0,*контурна упаковка,1,UnitsOfPresentation
136,ua_54_136,1.0,*пакет-саше,1,UnitsOfPresentation
137,ua_54_137,1.0,*шпатель,1,UnitsOfPresentation
138,ua_54_138,1.0,*пачка з перегородками,1,UnitsOfPresentation
139,ua_54_139,1.0,*упаковка,1,UnitsOfPresentation
140,ua_54_140,1.0,*контурний чарунковий блістер,1,UnitsOfPresentation
141,ua_54_141,1.0,*шприц-туба,1,UnitsOfPresentation
142,ua_54_142,1.0,*кришка-крапельниця,1,UnitsOfPresentation
143,ua_54_143,1.0,*контурна безчарункова упаковка,1,UnitsOfPresentation
144,ua_54_144,1.0,*дискус,1,UnitsOfPresentation
145,ua_54_145,1.0,*бутель,1,UnitsOfPresentation
146,ua_54_146,1.0,*газовий циліндр,1,UnitsOfPresentation
147,ua_54_147,1.0,*мегапак,1,UnitsOfPresentation
148,ua_54_148,1.0,*ротадиск,1,UnitsOfPresentation
149,ua_54_149,1.0,*шприц для одноразового використання,1,UnitsOfPresentation
150,ua_54_150,1.0,*безлатексний багатошаровий інфузійний пакет, оснащений поворотним роз'ємом порт-системи,1,UnitsOfPresentation
151,ua_54_151,1.0,*серветка,1,UnitsOfPresentation
152,ua_54_152,1.0,*стержень поршня,1,UnitsOfPresentation
153,ua_54_153,1.0,*контурна коміркова упаковка,1,UnitsOfPresentation
154,ua_54_154,1.0,*піднос,1,UnitsOfPresentation
155,ua_54_155,1.0,*тюбик-крапельниця,1,UnitsOfPresentation
156,ua_54_156,1.0,*канюля,1,UnitsOfPresentation
157,ua_54_157,1.0,*чарункова вкладка,1,UnitsOfPresentation
158,ua_54_158,1.0,*контурна чарункова упаковка або блістер,1,UnitsOfPresentation
159,ua_54_159,1.0,*лоток-блістер,1,UnitsOfPresentation
160,ua_54_160,1.0,*пробірка,1,UnitsOfPresentation
161,ua_54_161,1.0,*небула,1,UnitsOfPresentation
162,ua_54_162,1.0,*контурна чарункова упаковка (піддон),1,UnitsOfPresentation
163,ua_54_163,1.0,*бандероль,1,UnitsOfPresentation
164,ua_54_164,1.0,*фіксатор (утримувач),1,UnitsOfPresentation
165,ua_54_165,1.0,*пенал,1,UnitsOfPresentation
166,ua_54_166,1.0,*світлозахисний футляр,1,UnitsOfPresentation
167,ua_54_167,1.0,*упаковка типу гаманця,1,UnitsOfPresentation
168,ua_54_168,1.0,*фільтр,1,UnitsOfPresentation
169,ua_54_169,1.0,*піддон,1,UnitsOfPresentation
170,ua_54_170,1.0,*лопаточка,1,UnitsOfPresentation
171,ua_54_171,1.0,*шток поршня,1,UnitsOfPresentation
172,ua_54_172,1.0,*форма,1,UnitsOfPresentation
