1,ua_23_1,1.0,Тимчасово немає у наявності,1,MarketingStatus
2,ua_23_2,1.0,Не продається,1,MarketingStatus
3,ua_23_3,1.0,Дані не представлені,1,MarketingStatus
4,ua_23_4,1.0,Продається,1,MarketingStatus
5,ua_23_5,1.0,Ніколи не надходив у продаж,1,MarketingStatus
