1,ua_76_1,1.0,Промисловість,1,OrganisationCategory
2,ua_76_2,1.0,Уповноважений орган влади,1,OrganisationCategory
3,ua_76_3,1.0,Заклад охорони здоров'я,1,OrganisationCategory
4,ua_76_4,1.0,Освітній заклад,1,OrganisationCategory
