1,ua_61_1,1.0,,1,DeviceNomenclatureSystem
2,ua_61_2,1.0,,1,DeviceNomenclatureSystem
3,ua_61_3,1.0,,1,DeviceNomenclatureSystem
4,ua_61_4,1.0,,1,DeviceNomenclatureSystem
5,ua_61_5,1.0,,1,DeviceNomenclatureSystem
6,ua_61_6,1.0,,1,DeviceNomenclatureSystem
7,ua_61_7,1.0,,1,DeviceNomenclatureSystem
