108809,"UA/19861/01/01","package/70321","2023-01-12","2028-01-12"
108808,"UA/19861/01/02","package/70320","2023-01-12","2028-01-12"
108791,"UA/16711/01/01","package/70305","2022-12-15","2122-12-15"
108768,"UA/13091/01/01","package/70285","2021-03-29","2121-03-29"
108767,"UA/13091/01/01","package/70284","2021-03-29","2121-03-29"
108766,"UA/4914/01/01","package/70283","2021-08-06","2121-08-06"
108760,"UA/16711/01/02","package/70278","2022-12-15","2122-12-15"
108740,"UA/17387/01/01","package/70264","2023-12-22","2123-12-22"
108724,"UA/17861/01/01","package/70252","2024-08-02","2124-08-02"
108723,"UA/15665/01/01","package/70251","2016-12-22","2116-12-22"
108708,"UA/17386/01/01","package/70241","2023-12-13","2123-12-13"
108707,"UA/13005/01/01","package/70240","2018-03-27","2118-03-27"
108694,"UA/17816/01/01","package/70231","2024-08-02","2029-08-02"
108687,"UA/17419/01/01","package/70226","2023-12-13","2123-12-13"
108682,"UA/13939/01/01","package/70222","2019-09-13","2119-09-13"
108658,"UA/17420/01/01","package/70206","2023-12-13","2123-12-13"
108656,"UA/4068/01/01","package/70204","2020-09-17","2120-09-17"
108655,"UA/4068/01/01","package/70203","2020-09-17","2120-09-17"
108644,"UA/1527/02/01","package/70195","2020-12-22","2120-12-22"
108643,"UA/1527/02/01","package/70194","2020-12-22","2120-12-22"
108642,"UA/11945/01/01","package/70193","2017-01-23","2117-01-23"
108641,"UA/11945/01/01","package/70192","2017-01-23","2117-01-23"
108640,"UA/11945/01/01","package/70191","2017-01-23","2117-01-23"
108639,"UA/11945/01/01","package/70190","2017-01-23","2117-01-23"
108638,"UA/11945/01/01","package/70189","2017-01-23","2117-01-23"
108637,"UA/11945/01/01","package/70188","2017-01-23","2117-01-23"
108636,"UA/11945/01/01","package/70187","2017-01-23","2117-01-23"
108635,"UA/11945/01/01","package/70186","2017-01-23","2117-01-23"
108634,"UA/11945/01/01","package/70185","2017-01-23","2117-01-23"
108633,"UA/11945/01/01","package/70184","2017-01-23","2117-01-23"
108632,"UA/11945/01/01","package/70183","2017-01-23","2117-01-23"
108631,"UA/11945/01/01","package/70182","2017-01-23","2117-01-23"
108630,"UA/11945/01/01","package/70181","2017-01-23","2117-01-23"
108627,"UA/6447/01/01","package/70179","2018-02-20","2118-02-20"
108626,"UA/6447/01/01","package/70178","2018-02-20","2118-02-20"
108625,"UA/6447/01/01","package/70177","2018-02-20","2118-02-20"
108624,"UA/6447/01/01","package/70176","2018-02-20","2118-02-20"
108623,"UA/6447/01/01","package/70175","2018-02-20","2118-02-20"
108622,"UA/6447/01/01","package/70174","2018-02-20","2118-02-20"
108621,"UA/6447/01/01","package/70173","2018-02-20","2118-02-20"
108614,"UA/3353/01/01","package/70167","2020-06-15","2120-06-15"
108529,"UA/0337/01/03","package/70090","2018-10-01","2118-10-01"
108528,"UA/0337/01/03","package/70089","2018-10-01","2118-10-01"
108527,"UA/0337/01/03","package/70088","2018-10-01","2118-10-01"
108479,"UA/9042/01/01","package/70054","2020-09-04","2120-09-04"
108477,"UA/0065/01/01","package/70052","2018-11-26","2118-11-26"
108476,"UA/0065/01/01","package/70051","2018-11-26","2118-11-26"
108475,"UA/0065/01/01","package/70050","2018-11-26","2118-11-26"
108474,"UA/0065/01/01","package/70049","2018-11-26","2118-11-26"
108473,"UA/0065/01/01","package/70048","2018-11-26","2118-11-26"
108472,"UA/0065/01/01","package/70047","2018-11-26","2118-11-26"
108471,"UA/0065/01/01","package/70046","2018-11-26","2118-11-26"
108470,"UA/0065/01/01","package/70045","2018-11-26","2118-11-26"
108469,"UA/0065/01/01","package/70044","2018-11-26","2118-11-26"
108468,"UA/0065/01/01","package/70043","2018-11-26","2118-11-26"
108467,"UA/0065/01/01","package/70042","2018-11-26","2118-11-26"
108466,"UA/0065/01/01","package/70041","2018-11-26","2118-11-26"
108465,"UA/0065/01/01","package/70040","2018-11-26","2118-11-26"
108437,"UA/9038/01/01","package/70018","2020-09-09","2120-09-09"
108404,"UA/16243/01/01","package/69992","2022-03-27","2122-03-27"
108403,"UA/16243/01/01","package/69991","2022-03-27","2122-03-27"
108402,"UA/16243/01/01","package/69990","2022-03-27","2122-03-27"
108401,"UA/16243/01/01","package/69989","2022-03-27","2122-03-27"
108400,"UA/16243/01/01","package/69988","2022-03-27","2122-03-27"
108399,"UA/16243/01/01","package/69987","2022-03-27","2122-03-27"
108387,"UA/15608/01/01","package/69978","2020-11-11","2120-11-11"
108386,"UA/15608/01/01","package/69977","2020-11-11","2120-11-11"
108358,"UA/19925/01/01","package/69955","2023-03-03","2028-03-03"
108357,"UA/19925/01/01","package/69954","2023-03-03","2028-03-03"
108356,"UA/19925/01/01","package/69953","2023-03-03","2028-03-03"
108355,"UA/19925/01/01","package/69952","2023-03-03","2028-03-03"
108354,"UA/19925/01/01","package/69951","2023-03-03","2028-03-03"
108353,"UA/19925/01/01","package/69950","2023-03-03","2028-03-03"
108352,"UA/19925/01/01","package/69949","2023-03-03","2028-03-03"
108351,"UA/19925/01/01","package/69948","2023-03-03","2028-03-03"
108350,"UA/19925/01/01","package/69947","2023-03-03","2028-03-03"
108349,"UA/19925/01/01","package/69946","2023-03-03","2028-03-03"
108348,"UA/19925/01/01","package/69945","2023-03-03","2028-03-03"
108347,"UA/19925/01/01","package/69944","2023-03-03","2028-03-03"
108346,"UA/19925/01/01","package/69943","2023-03-03","2028-03-03"
108343,"UA/19925/01/02","package/69941","2023-03-03","2028-03-03"
108342,"UA/19925/01/02","package/69940","2023-03-03","2028-03-03"
108341,"UA/19925/01/02","package/69939","2023-03-03","2028-03-03"
108340,"UA/19925/01/02","package/69938","2023-03-03","2028-03-03"
108339,"UA/19925/01/02","package/69937","2023-03-03","2028-03-03"
108338,"UA/19925/01/02","package/69936","2023-03-03","2028-03-03"
108337,"UA/19925/01/02","package/69935","2023-03-03","2028-03-03"
108336,"UA/19925/01/02","package/69934","2023-03-03","2028-03-03"
108335,"UA/19925/01/02","package/69933","2023-03-03","2028-03-03"
108334,"UA/19925/01/02","package/69932","2023-03-03","2028-03-03"
108333,"UA/19925/01/02","package/69931","2023-03-03","2028-03-03"
108332,"UA/19925/01/02","package/69930","2023-03-03","2028-03-03"
108331,"UA/19925/01/02","package/69929","2023-03-03","2028-03-03"
108328,"UA/4234/01/01","package/69926","2020-10-15","2120-10-15"
108312,"UA/4234/04/01","package/69912","2020-10-15","2120-10-15"
108311,"UA/4234/04/01","package/69911","2020-10-15","2120-10-15"
108310,"UA/4234/04/01","package/69910","2020-10-15","2120-10-15"
108276,"UA/7579/01/01","package/69880","2017-11-29","2117-11-29"
108275,"UA/7579/01/01","package/69879","2017-11-29","2117-11-29"
108238,"UA/17148/01/01","package/69847","2024-06-06","2124-06-06"
108237,"UA/17148/01/01","product/37950","2024-06-06","2124-06-06"
108186,"UA/18003/01/01","package/69805","2020-03-25","2026-03-25"
108185,"UA/18003/01/01","package/69804","2020-03-25","2026-03-25"
108171,"UA/4234/02/01","package/69792","2022-03-16","2122-03-16"
108169,"UA/17228/01/02","package/69790","2024-01-29","2124-01-29"
108168,"UA/17228/01/02","package/69789","2024-01-29","2124-01-29"
108167,"UA/17228/01/02","package/69788","2024-01-29","2124-01-29"
108161,"UA/10790/01/01","package/69783","2021-12-09","2121-12-09"
108158,"UA/17228/01/01","package/69780","2024-02-15","2124-02-15"
108157,"UA/17228/01/01","package/69779","2024-02-15","2124-02-15"
108156,"UA/17228/01/01","package/69778","2024-02-15","2124-02-15"
108143,"UA/1851/01/01","package/69768","2019-08-30","2119-08-30"
108142,"UA/1851/01/01","package/69767","2019-08-30","2119-08-30"
108123,"UA/10987/01/02","package/69752","2020-07-02","2120-07-02"
108122,"UA/10987/01/02","package/69751","2020-07-02","2120-07-02"
108121,"UA/10987/01/02","package/69750","2020-07-02","2120-07-02"
108115,"UA/15846/01/01","package/69745","2017-03-20","2117-03-20"
108100,"UA/10987/01/01","package/69734","2020-07-08","2120-07-08"
108099,"UA/10987/01/01","package/69733","2020-07-08","2120-07-08"
108098,"UA/10987/01/01","package/69732","2020-07-08","2120-07-08"
108097,"UA/5671/01/01","package/69731","2016-05-18","2116-05-18"
107992,"UA/3526/01/01","package/69649","2021-10-01","2121-10-01"
107991,"UA/3526/01/01","package/69648","2021-10-01","2121-10-01"
107990,"UA/3526/01/01","package/69647","2021-10-01","2121-10-01"
107935,"UA/17700/01/01","package/69604","2024-04-05","2124-04-05"
107934,"UA/17700/01/01","package/69603","2024-04-05","2124-04-05"
107933,"UA/17700/01/01","package/69602","2024-04-05","2124-04-05"
107932,"UA/17700/01/01","package/69601","2024-04-05","2124-04-05"
107931,"UA/17700/01/01","package/69600","2024-04-05","2124-04-05"
107930,"UA/17700/01/01","package/69599","2024-04-05","2124-04-05"
107926,"UA/1279/01/01","package/69596","2019-04-26","2119-04-26"
107925,"UA/1279/01/01","package/69595","2019-04-26","2119-04-26"
107924,"UA/1279/01/01","package/69594","2019-04-26","2119-04-26"
107923,"UA/1279/01/01","package/69593","2019-04-26","2119-04-26"
107882,"UA/17310/01/02","package/69554","2024-01-26","2124-01-26"
107881,"UA/17310/01/02","package/69553","2024-01-26","2124-01-26"
107880,"UA/17310/01/02","package/69552","2024-01-26","2124-01-26"
107879,"UA/17310/01/02","package/69551","2024-01-26","2124-01-26"
107878,"UA/17310/01/01","package/69550","2024-01-26","2124-01-26"
107877,"UA/17310/01/01","package/69549","2024-01-26","2124-01-26"
107876,"UA/17310/01/01","package/69548","2024-01-26","2124-01-26"
107875,"UA/17310/01/01","package/69547","2024-01-26","2124-01-26"
107762,"UA/15963/01/01","package/69448","2021-08-18","2121-08-18"
107761,"UA/15963/01/01","package/69447","2021-08-18","2121-08-18"
107760,"UA/15963/01/01","package/69446","2021-08-18","2121-08-18"
107759,"UA/15963/01/01","package/69445","2021-08-18","2121-08-18"
107758,"UA/15963/01/01","package/69444","2021-08-18","2121-08-18"
107757,"UA/15963/01/01","package/69443","2021-08-18","2121-08-18"
107756,"UA/15963/01/01","package/69442","2021-08-18","2121-08-18"
107755,"UA/15963/01/01","package/69441","2021-08-18","2121-08-18"
107754,"UA/15963/01/01","package/69440","2021-08-18","2121-08-18"
107753,"UA/15963/01/01","package/69439","2021-08-18","2121-08-18"
107752,"UA/15963/01/01","package/69438","2021-08-18","2121-08-18"
107751,"UA/15963/01/01","package/69437","2021-08-18","2121-08-18"
107750,"UA/15963/01/01","package/69436","2021-08-18","2121-08-18"
107749,"UA/15963/01/01","package/69435","2021-08-18","2121-08-18"
107748,"UA/15963/01/01","package/69434","2021-08-18","2121-08-18"
107743,"UA/10255/01/01","package/69430","2020-08-28","2120-08-28"
107742,"UA/10255/01/01","package/69429","2020-08-28","2120-08-28"
107741,"UA/10255/01/01","package/69428","2020-08-28","2120-08-28"
107722,"UA/8099/01/01","package/69411","2023-06-08","2123-06-08"
107721,"UA/8099/01/01","package/69410","2023-06-08","2123-06-08"
107720,"UA/8099/01/01","package/69409","2023-06-08","2123-06-08"
107719,"UA/8099/01/01","package/69408","2023-06-08","2123-06-08"
107685,"UA/15963/01/02","package/69378","2021-08-18","2121-08-18"
107684,"UA/15963/01/02","package/69377","2021-08-18","2121-08-18"
107683,"UA/15963/01/02","package/69376","2021-08-18","2121-08-18"
107682,"UA/15963/01/02","package/69375","2021-08-18","2121-08-18"
107681,"UA/15963/01/02","package/69374","2021-08-18","2121-08-18"
107680,"UA/15963/01/02","package/69373","2021-08-18","2121-08-18"
107671,"UA/8992/01/01","package/69366","2018-06-21","2118-06-21"
107670,"UA/8992/01/01","package/69365","2018-06-21","2118-06-21"
107633,"UA/15963/01/02","package/69333","2021-08-18","2121-08-18"
107632,"UA/15963/01/02","package/69332","2021-08-18","2121-08-18"
107631,"UA/15963/01/02","package/69331","2021-08-18","2121-08-18"
107630,"UA/15963/01/02","package/69330","2021-08-18","2121-08-18"
107629,"UA/15963/01/02","package/69329","2021-08-18","2121-08-18"
107628,"UA/15963/01/02","package/69328","2021-08-18","2121-08-18"
107627,"UA/15963/01/02","package/69327","2021-08-18","2121-08-18"
107626,"UA/15963/01/02","package/69326","2021-08-18","2121-08-18"
107625,"UA/15963/01/02","package/69325","2021-08-18","2121-08-18"
107610,"UA/8838/01/01","package/69312","2018-07-13","2118-07-13"
107606,"UA/5324/01/01","package/69308","2016-09-15","2116-09-15"
107605,"UA/5324/01/01","package/69307","2016-09-15","2116-09-15"
107562,"UA/4186/01/01","package/69270","2021-07-15","2121-07-15"
107553,"UA/9617/01/01","package/69263","2019-04-03","2119-04-03"
107519,"UA/9617/01/01","package/69232","2019-04-03","2119-04-03"
107501,"UA/16495/01/01","package/69220","2022-07-22","2122-07-22"
107496,"UA/8853/02/01","package/69216","2018-04-27","2118-04-27"
107495,"UA/8853/02/01","package/69215","2018-04-27","2118-04-27"
107494,"UA/8853/02/01","package/69214","2018-04-27","2118-04-27"
107483,"UA/4204/01/01","package/69205","2020-12-02","2120-12-02"
107482,"UA/4204/01/01","package/69204","2020-12-02","2120-12-02"
107475,"UA/11072/01/01","package/69198","2021-11-16","2121-11-16"
107474,"UA/11072/01/01","package/69197","2021-11-16","2121-11-16"
107460,"UA/0337/01/01","package/69187","2018-11-20","2118-11-20"
107459,"UA/0337/01/01","package/69186","2018-11-20","2118-11-20"
107458,"UA/0337/01/01","package/69185","2018-11-20","2118-11-20"
107445,"UA/13969/01/02","package/69174","2025-08-11","2125-08-11"
107444,"UA/13969/01/02","product/37830","2025-08-11","2125-08-11"
107441,"UA/13969/01/01","package/69172","2025-08-11","2125-08-11"
107440,"UA/13969/01/01","product/37828","2025-08-11","2125-08-11"
107437,"UA/13591/01/01","package/69170","2025-08-11","2125-08-11"
107436,"UA/13591/01/01","package/69169","2025-08-11","2125-08-11"
107435,"UA/13591/01/01","product/37826","2025-08-11","2125-08-11"
107430,"UA/18103/01/01","package/69165","2025-08-11","2125-08-11"
107429,"UA/18103/01/01","package/69164","2025-08-11","2125-08-11"
107428,"UA/18103/01/01","package/69163","2025-08-11","2125-08-11"
107427,"UA/18103/01/01","package/69162","2025-08-11","2125-08-11"
107426,"UA/18103/01/01","product/37824","2025-08-11","2125-08-11"
107417,"UA/18367/01/02","package/69154","2025-08-11","2125-08-11"
107416,"UA/18367/01/02","product/37822","2025-08-11","2125-08-11"
107413,"UA/18367/01/01","package/69152","2025-08-11","2125-08-11"
107412,"UA/18367/01/01","product/37820","2025-08-11","2125-08-11"
107409,"UA/18233/01/01","package/69150","2025-08-11","2125-08-11"
107408,"UA/18233/01/01","package/69149","2025-08-11","2125-08-11"
107407,"UA/18233/01/01","package/69148","2025-08-11","2125-08-11"
107406,"UA/18233/01/01","product/37818","2025-08-11","2125-08-11"
107399,"UA/18233/01/02","package/69142","2025-08-11","2125-08-11"
107398,"UA/18233/01/02","package/69141","2025-08-11","2125-08-11"
107397,"UA/18233/01/02","product/37816","2025-08-11","2125-08-11"
107390,"UA/18529/01/01","package/69136","2025-08-11","2125-08-11"
107389,"UA/18529/01/01","product/37813","2025-08-11","2125-08-11"
107386,"UA/18420/01/01","package/69134","2025-08-11","2125-08-11"
107385,"UA/18420/01/01","product/37811","2025-08-11","2125-08-11"
107382,"UA/20927/01/01","package/69132","2025-08-11","2030-08-11"
107381,"UA/20927/01/01","package/69131","2025-08-11","2030-08-11"
107380,"UA/20927/01/01","package/69130","2025-08-11","2030-08-11"
107379,"UA/20927/01/01","product/37809","2025-08-11","2030-08-11"
107374,"UA/20937/01/01","package/69126","2025-08-11","2030-08-11"
107373,"UA/20937/01/01","product/37807","2025-08-11","2030-08-11"
107370,"UA/20938/01/01","package/69124","2025-08-11","2030-08-11"
107369,"UA/20938/01/01","package/69123","2025-08-11","2030-08-11"
107368,"UA/20938/01/01","package/69122","2025-08-11","2030-08-11"
107367,"UA/20938/01/01","product/37805","2025-08-11","2030-08-11"
107362,"UA/20923/01/01","package/69118","2025-08-11","2030-08-11"
107361,"UA/20923/01/01","product/37803","2025-08-11","2030-08-11"
107358,"UA/20935/01/01","package/69116","2025-08-11","2030-08-11"
107357,"UA/20935/01/01","product/37801","2025-08-11","2030-08-11"
107354,"UA/20934/01/01","package/69114","2025-08-11","2030-08-11"
107353,"UA/20934/01/01","product/37799","2025-08-11","2030-08-11"
107350,"UA/20936/01/01","package/69112","2025-08-11","2030-08-11"
107349,"UA/20936/01/01","product/37797","2025-08-11","2030-08-11"
107346,"UA/20945/01/01","package/69110","2025-08-11","2030-08-11"
107345,"UA/20945/01/01","package/69109","2025-08-11","2030-08-11"
107344,"UA/20945/01/01","package/69108","2025-08-11","2030-08-11"
107343,"UA/20945/01/01","package/69107","2025-08-11","2030-08-11"
107342,"UA/20945/01/01","package/69106","2025-08-11","2030-08-11"
107341,"UA/20945/01/01","package/69105","2025-08-11","2030-08-11"
107340,"UA/20945/01/01","package/69104","2025-08-11","2030-08-11"
107339,"UA/20945/01/01","package/69103","2025-08-11","2030-08-11"
107338,"UA/20945/01/01","product/37795","2025-08-11","2030-08-11"
107324,"UA/20942/01/01","package/69092","2025-08-11","2030-08-11"
107323,"UA/20942/01/01","product/37791","2025-08-11","2030-08-11"
107318,"UA/20941/01/01","package/69089","2025-08-11","2030-08-11"
107317,"UA/20941/01/01","product/37788","2025-08-11","2030-08-11"
107314,"UA/20940/01/01","package/69087","2025-08-11","2030-08-11"
107313,"UA/20940/01/01","product/37786","2025-08-11","2030-08-11"
107306,"UA/20928/01/01","package/69083","2025-08-11","2030-08-11"
107305,"UA/20928/01/01","product/37782","2025-08-11","2030-08-11"
107302,"UA/20950/01/01","package/69081","2025-08-11","2030-08-11"
107301,"UA/20950/01/01","package/69080","2025-08-11","2030-08-11"
107300,"UA/20950/01/01","product/37780","2025-08-11","2030-08-11"
107296,"UA/20950/01/02","package/69077","2025-08-11","2030-08-11"
107295,"UA/20950/01/02","package/69076","2025-08-11","2030-08-11"
107294,"UA/20950/01/02","product/37778","2025-08-11","2030-08-11"
107290,"UA/20949/01/01","package/69073","2025-08-11","2030-08-11"
107289,"UA/20949/01/01","product/37776","2025-08-11","2030-08-11"
107284,"UA/20948/01/01","package/69070","2025-08-11","2030-08-11"
107283,"UA/20948/01/01","product/37773","2025-08-11","2030-08-11"
107278,"UA/20947/01/01","package/69067","2025-08-11","2030-08-11"
107277,"UA/20947/01/01","product/37770","2025-08-11","2030-08-11"
107274,"UA/20946/01/01","package/69065","2025-08-11","2030-08-11"
107273,"UA/20946/01/01","package/69064","2025-08-11","2030-08-11"
107272,"UA/20946/01/01","product/37768","2025-08-11","2030-08-11"
107266,"UA/20952/01/01","package/69060","2025-08-11","2030-08-11"
107265,"UA/20952/01/01","product/37765","2025-08-11","2030-08-11"
107262,"UA/20951/01/01","package/69058","2025-08-11","2030-08-11"
107261,"UA/20951/01/01","package/69057","2025-08-11","2030-08-11"
107260,"UA/20951/01/01","product/37763","2025-08-11","2030-08-11"
107254,"UA/20943/01/01","package/69053","2025-08-11","2030-08-11"
107253,"UA/20943/01/01","product/37760","2025-08-11","2030-08-11"
107247,"UA/20943/01/02","package/69049","2025-08-11","2030-08-11"
107246,"UA/20943/01/02","product/37757","2025-08-11","2030-08-11"
107240,"UA/20939/01/01","package/69045","2025-08-11","2030-08-11"
107239,"UA/20939/01/01","product/37754","2025-08-11","2030-08-11"
107200,"UA/20109/01/02","package/69015","2023-07-05","2028-07-05"
107199,"UA/20109/01/02","package/69014","2023-07-05","2028-07-05"
107198,"UA/20109/01/02","package/69013","2023-07-05","2028-07-05"
107197,"UA/20109/01/02","package/69012","2023-07-05","2028-07-05"
107193,"UA/10622/01/01","package/69009","2020-10-30","2120-10-30"
107187,"UA/8550/01/01","package/69004","2018-02-07","2118-02-07"
107179,"UA/4577/01/01","package/68997","2020-10-15","2120-10-15"
107178,"UA/4577/01/01","package/68996","2020-10-15","2120-10-15"
107165,"UA/20109/01/01","package/68985","2023-07-05","2028-07-05"
107156,"UA/16722/01/01","package/68978","2022-12-15","2122-12-15"
107155,"UA/16722/01/01","package/68977","2022-12-15","2122-12-15"
107072,"UA/16371/01/01","package/68927","2022-01-13","2122-01-13"
106876,"UA/19195/01/01","package/68779","2022-02-04","2027-02-04"
106875,"UA/19195/01/01","package/68778","2022-02-04","2027-02-04"
106874,"UA/19195/01/01","product/37656","2022-02-04","2027-02-04"
106863,"UA/12283/01/01","package/68771","2017-04-27","2117-04-27"
106853,"UA/19195/01/01","package/68765","2022-02-04","2027-02-04"
106846,"UA/6363/01/02","package/68760","2018-01-17","2118-01-17"
106845,"UA/6363/01/02","product/37645","2018-01-17","2118-01-17"
106844,"UA/5271/01/01","package/68759","2017-01-05","2117-01-05"
106843,"UA/5271/01/01","package/68758","2017-01-05","2117-01-05"
106828,"UA/6363/01/01","package/68747","2018-01-17","2118-01-17"
106827,"UA/6363/01/01","product/37640","2018-01-17","2118-01-17"
106818,"UA/16826/01/01","package/68741","2023-07-17","2123-07-17"
106817,"UA/16826/01/01","package/68740","2023-07-17","2123-07-17"
106816,"UA/16826/01/01","product/37636","2023-07-17","2123-07-17"
106804,"UA/6363/01/03","package/68731","2018-01-17","2118-01-17"
106803,"UA/6363/01/03","product/37632","2018-01-17","2118-01-17"
106795,"UA/18715/01/01","package/68726","2021-04-23","2026-04-23"
106776,"UA/14044/01/02","package/68713","2024-05-17","2124-05-17"
106775,"UA/14044/01/01","package/68712","2024-05-17","2124-05-17"
106754,"UA/20255/01/02","package/68695","2023-11-14","2028-11-14"
106753,"UA/20255/01/02","product/37618","2023-11-14","2028-11-14"
106752,"UA/14043/01/02","package/68694","2024-05-17","2124-05-17"
106751,"UA/14043/01/01","package/68693","2024-05-17","2124-05-17"
106750,"UA/20255/01/01","package/68692","2023-11-14","2028-11-14"
106749,"UA/20255/01/01","product/37617","2023-11-14","2028-11-14"
106742,"UA/19599/01/01","package/68686","2022-08-16","2027-08-16"
106739,"UA/7359/01/01","package/68683","2018-02-07","2118-02-07"
106738,"UA/7359/01/01","package/68682","2018-02-07","2118-02-07"
106724,"UA/18205/01/01","package/68672","2020-07-20","2026-07-20"
106723,"UA/18205/01/01","package/68671","2020-07-20","2026-07-20"
106722,"UA/18205/01/01","product/37611","2020-07-20","2026-07-20"
106713,"UA/18908/01/01","package/68664","2021-08-18","2026-08-18"
106712,"UA/18908/01/01","package/68663","2021-08-18","2026-08-18"
106709,"UA/13056/01/01","package/68660","2018-11-07","2118-11-07"
106708,"UA/13056/01/01","product/37608","2018-11-07","2118-11-07"
106703,"UA/18908/01/03","package/68656","2021-08-18","2026-08-18"
106702,"UA/18908/01/03","package/68655","2021-08-18","2026-08-18"
106664,"UA/8039/01/01","package/68632","2017-11-29","2117-11-29"
106663,"UA/8039/01/01","product/37591","2017-11-29","2117-11-29"
106640,"UA/5894/01/01","package/68613","2016-12-22","2116-12-22"
106609,"UA/15243/01/01","package/68591","2020-12-29","2120-12-29"
106608,"UA/15243/01/01","package/68590","2020-12-29","2120-12-29"
106607,"UA/15243/01/01","package/68589","2020-12-29","2120-12-29"
106606,"UA/15243/01/01","package/68588","2020-12-29","2120-12-29"
106605,"UA/15243/01/01","package/68587","2020-12-29","2120-12-29"
106586,"UA/6550/01/01","package/68570","2017-04-28","2117-04-28"
106546,"UA/11206/01/01","package/68540","2020-04-09","2120-04-09"
106545,"UA/11206/01/01","package/68539","2020-04-09","2120-04-09"
106544,"UA/11206/01/01","product/37565","2020-04-09","2120-04-09"
106519,"UA/10950/02/01","package/68520","2020-04-23","2120-04-23"
106518,"UA/10950/02/01","package/68519","2020-04-23","2120-04-23"
106512,"UA/10688/01/01","package/68514","2019-08-30","2119-08-30"
106500,"UA/3466/01/01","package/68505","2019-01-24","2119-01-24"
106495,"UA/1138/01/01","package/68502","2019-07-05","2119-07-05"
106494,"UA/16630/01/01","package/68501","2022-07-29","2122-07-29"
106493,"UA/16630/01/01","package/68500","2022-07-29","2122-07-29"
106492,"UA/16630/01/01","package/68499","2022-07-29","2122-07-29"
106491,"UA/16630/01/01","package/68498","2022-07-29","2122-07-29"
106490,"UA/16630/01/01","package/68497","2022-07-29","2122-07-29"
106487,"UA/17838/01/01","package/68495","2024-02-22","2124-02-22"
