no,vsn,model,created_on,modified_on,source_term_id,source_vsn,status,item_ua,item_en,item_code,manual,term_short_ua,term_short_en,term_desc
"8858","1.0","Atc","2025-04-04T14:21:43.560","2025-04-04T14:21:43.560",null,"1","1","*квасолі стулки плоди",null,null,"false",null,null,null
"8859","1.0","Atc","2025-04-04T14:21:43.560","2025-04-04T14:21:43.560",null,"1","1","*sideritis angustifolia квітуча верхівка",null,null,"false",null,null,null
"8860","1.0","Atc","2025-04-04T14:21:43.560","2025-04-04T14:21:43.560",null,"1","1","*capsicum annuum",null,null,"false",null,null,null
"8861","1.0","Atc","2025-04-04T14:21:43.560","2025-04-04T14:21:43.560",null,"1","1","*листя полину",null,null,"false",null,null,null
"8862","1.0","Atc","2025-04-04T14:21:43.560","2025-04-04T14:21:43.560",null,"1","1","*l-лізину моногідрат",null,null,"false",null,null,null
"8863","1.0","Atc","2025-04-04T14:21:43.560","2025-04-04T14:21:43.560",null,"1","1","*cactus",null,null,"false",null,null,null
"8864","1.0","Atc","2025-04-04T14:21:43.560","2025-04-04T14:21:43.560",null,"1","1","*кислота клавуланова",null,null,"false",null,null,null
"8865","1.0","Atc","2025-04-04T14:21:43.561","2025-04-04T14:21:43.561",null,"1","1","*pyelon suis d10",null,null,"false",null,null,null
"8866","1.0","Atc","2025-04-04T14:21:43.561","2025-04-04T14:21:43.561",null,"1","1","*алерген із пилку вільхи клейкої (allergenum e pollen alnus aglutinosa)",null,null,"false",null,null,null
"8867","1.0","Atc","2025-04-04T14:21:43.561","2025-04-04T14:21:43.561",null,"1","1","*кобальт",null,null,"false",null,null,null
"8868","1.0","Atc","2025-04-04T14:21:43.561","2025-04-04T14:21:43.561",null,"1","1","*hydrocotyle asiatica d6",null,null,"false",null,null,null
"8869","1.0","Atc","2025-04-04T14:21:43.561","2025-04-04T14:21:43.561",null,"1","1","*ксилітол",null,null,"false",null,null,null
"8870","1.0","Atc","2025-04-04T14:21:43.561","2025-04-04T14:21:43.561",null,"1","1","*анестезин",null,null,"false",null,null,null
"8871","1.0","Atc","2025-04-04T14:21:43.561","2025-04-04T14:21:43.561",null,"1","1","*білок s",null,null,"false",null,null,null
"8872","1.0","Atc","2025-04-04T14:21:43.561","2025-04-04T14:21:43.561",null,"1","1","*коріння мартінії запашної",null,null,"false",null,null,null
"8873","1.0","Atc","2025-04-04T14:21:43.561","2025-04-04T14:21:43.561",null,"1","1","*mercurius bijodatus",null,null,"false",null,null,null
"8874","1.0","Atc","2025-04-04T14:21:43.561","2025-04-04T14:21:43.561",null,"1","1","*джейсеозидин",null,null,"false",null,null,null
"8875","1.0","Atc","2025-04-04T14:21:43.561","2025-04-04T14:21:43.561",null,"1","1","*сок подорожника блошиного",null,null,"false",null,null,null
"8876","1.0","Atc","2025-04-04T14:21:43.561","2025-04-04T14:21:43.561",null,"1","1","*звіробою трава",null,null,"false",null,null,null
"8877","1.0","Atc","2025-04-04T14:21:43.561","2025-04-04T14:21:43.561",null,"1","1","*сухого екстракту кропиви собачої (leonurus cardiaca) (4:1) (екстрагент – етанол 50 %/ вода 50 %)",null,null,"false",null,null,null
"8878","1.0","Atc","2025-04-04T14:21:43.561","2025-04-04T14:21:43.561",null,"1","1","*антраль",null,null,"false",null,null,null
"8879","1.0","Atc","2025-04-04T14:21:43.561","2025-04-04T14:21:43.561",null,"1","1","*кореня вовчуга",null,null,"false",null,null,null
"8880","1.0","Atc","2025-04-04T14:21:43.561","2025-04-04T14:21:43.561",null,"1","1","*hydrastis canadensis d4",null,null,"false",null,null,null
"8881","1.0","Atc","2025-04-04T14:21:43.561","2025-04-04T14:21:43.561",null,"1","1","*causticum",null,null,"false",null,null,null
"8882","1.0","Atc","2025-04-04T14:21:43.561","2025-04-04T14:21:43.561",null,"1","1","*калгану великого кореневища",null,null,"false",null,null,null
"8883","1.0","Atc","2025-04-04T14:21:43.561","2025-04-04T14:21:43.561",null,"1","1","*мирту звичайного плоди",null,null,"false",null,null,null
"8884","1.0","Atc","2025-04-04T14:21:43.561","2025-04-04T14:21:43.561",null,"1","1","*фітин",null,null,"false",null,null,null
"8885","1.0","Atc","2025-04-04T14:21:43.562","2025-04-04T14:21:43.562",null,"1","1","*трава хвоща",null,null,"false",null,null,null
"8886","1.0","Atc","2025-04-04T14:21:43.562","2025-04-04T14:21:43.562",null,"1","1","*півонії відхиленої кореневища та корені",null,null,"false",null,null,null
"8887","1.0","Atc","2025-04-04T14:21:43.562","2025-04-04T14:21:43.562",null,"1","1","*листя м'яти перцевої",null,null,"false",null,null,null
"8888","1.0","Atc","2025-04-04T14:21:43.562","2025-04-04T14:21:43.562",null,"1","1","*abies sibirica l., aetheroleum (олія ялиці сибірської)",null,null,"false",null,null,null
"8889","1.0","Atc","2025-04-04T14:21:43.562","2025-04-04T14:21:43.562",null,"1","1","*конвалії листя та квітки",null,null,"false",null,null,null
"8890","1.0","Atc","2025-04-04T14:21:43.562","2025-04-04T14:21:43.562",null,"1","1","*ксерогелю поліметилсилоксан",null,null,"false",null,null,null
"8891","1.0","Atc","2025-04-04T14:21:43.562","2025-04-04T14:21:43.562",null,"1","1","*caltha palustris d3",null,null,"false",null,null,null
"8892","1.0","Atc","2025-04-04T14:21:43.562","2025-04-04T14:21:43.562",null,"1","1","*денотивір",null,null,"false",null,null,null
"8893","1.0","Atc","2025-04-04T14:21:43.562","2025-04-04T14:21:43.562",null,"1","1","*перець довгий",null,null,"false",null,null,null
"8894","1.0","Atc","2025-04-04T14:21:43.562","2025-04-04T14:21:43.562",null,"1","1","*алерген із пилку тонконога лучного (allergenum e pollen poa pratensis)",null,null,"false",null,null,null
"8895","1.0","Atc","2025-04-04T14:21:43.562","2025-04-04T14:21:43.562",null,"1","1","*ломиніс прямий d3",null,null,"false",null,null,null
"8896","1.0","Atc","2025-04-04T14:21:43.562","2025-04-04T14:21:43.562",null,"1","1","*l-лізинацетат",null,null,"false",null,null,null
"8897","1.0","Atc","2025-04-04T14:21:43.562","2025-04-04T14:21:43.562",null,"1","1","*алерген із мідій чорноморських",null,null,"false",null,null,null
"8898","1.0","Atc","2025-04-04T14:21:43.562","2025-04-04T14:21:43.562",null,"1","1","*кашлюковий пертактин",null,null,"false",null,null,null
"8899","1.0","Atc","2025-04-04T14:21:43.562","2025-04-04T14:21:43.562",null,"1","1","*кореневища перстачу прямостоячого",null,null,"false",null,null,null
"8900","1.0","Atc","2025-04-04T14:21:43.562","2025-04-04T14:21:43.562",null,"1","1","*бенсеразид",null,null,"false",null,null,null
"8901","1.0","Atc","2025-04-04T14:21:43.562","2025-04-04T14:21:43.562",null,"1","1","*центели азійської листя",null,null,"false",null,null,null
"8902","1.0","Atc","2025-04-04T14:21:43.562","2025-04-04T14:21:43.562",null,"1","1","*алерген із мандарина",null,null,"false",null,null,null
"8903","1.0","Atc","2025-04-04T14:21:43.563","2025-04-04T14:21:43.563",null,"1","1","*calendula officinalis",null,null,"false",null,null,null
"8904","1.0","Atc","2025-04-04T14:21:43.563","2025-04-04T14:21:43.563",null,"1","1","*тамариксу гребенщика плоди",null,null,"false",null,null,null
"8905","1.0","Atc","2025-04-04T14:21:43.563","2025-04-04T14:21:43.563",null,"1","1","*пневмококовий полісахарид серотипу 6a кон'югований з crm197",null,null,"false",null,null,null
"8906","1.0","Atc","2025-04-04T14:21:43.563","2025-04-04T14:21:43.563",null,"1","1","*феноксіетанол",null,null,"false",null,null,null
"8907","1.0","Atc","2025-04-04T14:21:43.563","2025-04-04T14:21:43.563",null,"1","1","*aquilegia vulgaris d4",null,null,"false",null,null,null
"8908","1.0","Atc","2025-04-04T14:21:43.563","2025-04-04T14:21:43.563",null,"1","1","*алерген із суниці",null,null,"false",null,null,null
"8909","1.0","Atc","2025-04-04T14:21:43.563","2025-04-04T14:21:43.563",null,"1","1","*silybum marianum",null,null,"false",null,null,null
"8910","1.0","Atc","2025-04-04T14:21:43.563","2025-04-04T14:21:43.563",null,"1","1","*хвоща трава",null,null,"false",null,null,null
"8911","1.0","Atc","2025-04-04T14:21:43.563","2025-04-04T14:21:43.563",null,"1","1","*deoxyribonucleic acid 8-10ch",null,null,"false",null,null,null
"8912","1.0","Atc","2025-04-04T14:21:43.563","2025-04-04T14:21:43.563",null,"1","1","*алерген із інжир",null,null,"false",null,null,null
"8913","1.0","Atc","2025-04-04T14:21:43.563","2025-04-04T14:21:43.563",null,"1","1","*guajacum d4",null,null,"false",null,null,null
"8914","1.0","Atc","2025-04-04T14:21:43.563","2025-04-04T14:21:43.563",null,"1","1","*l-тирозин",null,null,"false",null,null,null
"8915","1.0","Atc","2025-04-04T14:21:43.563","2025-04-04T14:21:43.563",null,"1","1","*vitex agnus-castus",null,null,"false",null,null,null
"8916","1.0","Atc","2025-04-04T14:21:43.563","2025-04-04T14:21:43.563",null,"1","1","*прополіс",null,null,"false",null,null,null
"8917","1.0","Atc","2025-04-04T14:21:43.563","2025-04-04T14:21:43.563",null,"1","1","*екстракт липи",null,null,"false",null,null,null
"8918","1.0","Atc","2025-04-04T14:21:43.563","2025-04-04T14:21:43.563",null,"1","1","*півонії настойка",null,null,"false",null,null,null
"8919","1.0","Atc","2025-04-04T14:21:43.563","2025-04-04T14:21:43.563",null,"1","1","*acidum benzoicum e resina d4",null,null,"false",null,null,null
"8920","1.0","Atc","2025-04-04T14:21:43.563","2025-04-04T14:21:43.563",null,"1","1","*лепехи кореневища",null,null,"false",null,null,null
"8921","1.0","Atc","2025-04-04T14:21:43.563","2025-04-04T14:21:43.563",null,"1","1","*lytta vesicatoria",null,null,"false",null,null,null
"8922","1.0","Atc","2025-04-04T14:21:43.564","2025-04-04T14:21:43.564",null,"1","1","*шипшини плоди",null,null,"false",null,null,null
"8923","1.0","Atc","2025-04-04T14:21:43.564","2025-04-04T14:21:43.564",null,"1","1","*ledum palustre",null,null,"false",null,null,null
"8924","1.0","Atc","2025-04-04T14:21:43.564","2025-04-04T14:21:43.564",null,"1","1","*колоїдний кремнію діоксид",null,null,"false",null,null,null
