1,1.0,PopulationRace,2024-01-08T13:39:26.417,2024-01-08T15:05:24.225,100000073402,null,1,Біла,Caucasian,ua_72_1,false,Б,C,null
2,1.0,PopulationRace,2024-01-08T13:39:26.417,2024-01-08T15:05:24.228,100000073401,null,1,Негроідна,Black,ua_72_2,false,Н,B,null
3,1.0,PopulationRace,2024-01-08T13:39:26.417,2024-01-08T15:05:24.231,100000073400,null,1,Азійська,Asian,ua_72_3,false,А,A,null
