1,1.0,SubstanceOrigin,2023-10-12T19:50:37.291,2023-11-14T17:34:19.503,null,1,1,Тваринне походження, сприйнятливе до трансмісивних губчастоподібних енцефалопатій (ТГЕ),Animal susceptibility to transmissible spongiform encephalopathies (TSEs),ua_29_1,false,null,null,null
2,1.0,SubstanceOrigin,2023-10-12T19:50:41.837,2023-11-14T17:34:19.505,null,1,1,Інше тваринне походження,Other animal origin,ua_29_2,false,null,null,null
3,1.0,SubstanceOrigin,2023-10-12T19:50:42.178,2023-11-14T17:34:19.508,null,1,1,Людське походження,Human origin,ua_29_3,false,null,null,null
