33,1.0,InternationalNonproprietaryName,2023-10-09T18:58:35.995,2023-11-14T17:34:06.535,100000103777,null,1,фамотидин,famotidine,ua_18_33,false,null,null,null
34,1.0,InternationalNonproprietaryName,2023-10-09T18:58:35.996,2023-11-14T17:34:00.943,100000103589,null,1,нізатидин,nizatidine,ua_18_34,false,null,null,null
35,1.0,InternationalNonproprietaryName,2023-10-09T18:58:35.997,2023-11-14T17:33:59.617,100000104299,null,1,ніперотидин,niperotidine,ua_18_35,false,null,null,null
36,1.0,InternationalNonproprietaryName,2023-10-09T18:58:35.998,2023-11-14T17:34:10.907,100000103618,null,1,роксатидин,roxatidine,ua_18_36,false,null,null,null
37,1.0,InternationalNonproprietaryName,2023-10-09T18:58:35.999,2023-11-14T17:34:15.795,100000105599,null,1,лафутидин,lafutidine,ua_18_37,false,null,null,null
38,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36,2023-11-14T17:34:10.474,100000103720,null,1,мізопростол,misoprostol,ua_18_38,false,null,null,null
39,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.001,2023-11-14T17:34:13.397,100000103918,null,1,енпростил,enprostil,ua_18_39,false,null,null,null
40,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.002,2023-11-14T17:34:02.885,100000103696,null,1,омепразол,omeprazole,ua_18_40,false,null,null,null
41,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.004,2023-11-14T17:34:12.219,100000105099,null,1,пантопразол,pantoprazole,ua_18_41,false,null,null,null
42,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.005,2023-11-14T17:34:07.739,100000104385,null,1,лансопразол,lansoprazole,ua_18_42,false,null,null,null
43,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.006,2023-11-14T17:34:00.918,100000105069,null,1,рабепразол,rabeprazole,ua_18_43,false,null,null,null
44,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.007,2023-11-14T17:34:01.178,100000106064,null,1,езомепразол,esomeprazole,ua_18_44,false,null,null,null
45,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.008,2023-11-14T17:34:05.861,100000106694,null,1,декслансопразол,dexlansoprazole,ua_18_45,false,null,null,null
46,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.009,2023-11-14T17:34:06.693,100000100697,null,1,карбеноксолон,carbenoxolone,ua_18_46,false,null,null,null
47,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.010,2023-11-14T17:34:13.648,100000101511,null,1,сукральфат,sucralfate,ua_18_47,false,null,null,null
48,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.011,2023-11-14T17:34:11.045,100000102335,null,1,пірензепін,pirenzepine,ua_18_48,false,null,null,null
49,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.012,2023-11-14T17:34:10.595,100000101002,null,1,проглумід,proglumide,ua_18_49,false,null,null,null
50,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.013,2023-11-14T17:34:04.277,100000100504,null,1,гефарнат,gefarnate,ua_18_50,false,null,null,null
51,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.014,2023-11-14T17:34:08.380,100000102225,null,1,сульглікотид,sulglicotide,ua_18_51,false,null,null,null
52,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.015,2023-11-14T17:34:07.923,100000102007,null,1,золімідин,zolimidine,ua_18_52,false,null,null,null
53,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.016,2023-11-14T17:33:59.971,100000103982,null,1,троксипід,troxipide,ua_18_53,false,null,null,null
54,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.017,2023-11-14T17:33:59.784,100000104927,null,1,ребамипід,rebamipide,ua_18_54,false,null,null,null
55,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.019,2023-11-14T17:34:10.067,100000099538,null,1,оксифенциклімін,oxyphencyclimine,ua_18_55,false,null,null,null
56,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.020,2023-11-14T17:34:03.010,100000099558,null,1,камілофін,camylofin,ua_18_56,false,null,null,null
57,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.021,2023-11-14T17:34:03.422,100000100246,null,1,мебеверин,mebeverine,ua_18_57,false,null,null,null
58,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.022,2023-11-14T17:34:09.623,100000101552,null,1,тримебутин,trimebutine,ua_18_58,false,null,null,null
59,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.023,2023-11-14T17:34:12.557,100000102657,null,1,роциверин,rociverine,ua_18_59,false,null,null,null
60,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.024,2023-11-14T17:34:09.247,100000099852,null,1,дицикловерин,dicycloverine,ua_18_60,false,null,null,null
61,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.025,2023-11-14T17:34:06.605,100000099507,null,1,дигексиверин,dihexyverine,ua_18_61,false,null,null,null
62,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.026,2023-11-14T17:34:08.689,100000101015,null,1,дифемерин,difemerine,ua_18_62,false,null,null,null
63,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.027,2023-11-14T17:34:06.509,100000099620,null,1,піперидолат,piperidolate,ua_18_63,false,null,null,null
64,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.028,2023-11-14T17:34:05.650,100000100136,null,1,глікопіронію бромід,glycopyrronium bromide,ua_18_64,false,null,null,null
65,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.029,2023-11-14T17:34:10.194,100000102506,null,1,отилонію бромід,otilonium bromide,ua_18_65,false,null,null,null
66,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.030,2023-11-14T17:34:00.115,100000100501,null,1,тимонію йодид,tiemonium iodide,ua_18_66,false,null,null,null
67,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.031,2023-11-14T17:34:10.534,100000101295,null,1,прифінію бромід,prifinium bromide,ua_18_67,false,null,null,null
68,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.032,2023-11-14T17:34:06.521,100000102278,null,1,тимепідію бромід,timepidium bromide,ua_18_68,false,null,null,null
69,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.033,2023-11-14T17:34:08.122,100000102644,null,1,тиропрамід,tiropramide,ua_18_69,false,null,null,null
70,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.035,2023-11-14T17:34:08.128,100000101079,null,1,дротаверин,drotaverine,ua_18_70,false,null,null,null
71,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.036,2023-11-14T17:34:09.357,100000102818,null,1,моксаверин,moxaverine,ua_18_71,false,null,null,null
72,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.036,2023-11-14T17:34:15.729,100000105396,null,1,алозетрон,alosetron,ua_18_72,false,null,null,null
73,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.037,2023-11-14T17:34:06.215,100000105480,null,1,цилансетрон,cilansetron,ua_18_73,false,null,null,null
74,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.038,2023-11-14T17:34:12.586,100000101081,null,1,фенпіпран,fenpiprane,ua_18_74,false,null,null,null
75,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.039,2023-11-14T17:34:15.473,100000100090,null,1,діізопромін,diisopromine,ua_18_75,false,null,null,null
76,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.040,2023-11-14T17:34:13.034,100000099964,null,1,хлорбензоксамін,chlorbenzoxamine,ua_18_76,false,null,null,null
77,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.041,2023-11-14T17:34:02.045,100000102169,null,1,феноверин,fenoverine,ua_18_77,false,null,null,null
78,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.042,2023-11-14T17:34:05.262,100000100705,null,1,проксазол,proxazole,ua_18_78,false,null,null,null
79,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.043,2023-11-14T17:34:01.565,100000099120,null,1,альверин,alverine,ua_18_79,false,null,null,null
80,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.044,2023-11-14T17:34:12.232,100000103082,null,1,трепібутон,trepibutone,ua_18_80,false,null,null,null
81,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.045,2024-09-23T17:24:59.866,100000099818,null,1,ізометептен,isometheptene,ua_18_81,false,null,null,null
82,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.046,2023-11-14T17:34:11.151,100000102132,null,1,кароверин,caroverine,ua_18_82,false,null,null,null
83,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.047,2023-11-14T17:34:07.753,100000103990,null,1,циметропію бромід,cimetropium bromide,ua_18_83,false,null,null,null
84,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.048,2023-11-14T17:34:14.935,100000099146,null,1,гоматропіну метилбромід,homatropine methylbromide,ua_18_84,false,null,null,null
85,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.050,2023-11-14T17:34:16.108,100000100660,null,1,метоклопрамід,metoclopramide,ua_18_85,false,null,null,null
86,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.052,2023-11-14T17:34:14.135,100000103893,null,1,цизаприд,cisapride,ua_18_86,false,null,null,null
87,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.053,2023-11-14T17:34:09.840,100000102889,null,1,домперидон,domperidone,ua_18_87,false,null,null,null
88,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.054,2023-11-14T17:34:07.300,100000102052,null,1,бромоприд,bromopride,ua_18_88,false,null,null,null
89,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.056,2023-11-14T17:34:02.014,100000103453,null,1,алізаприд,alizapride,ua_18_89,false,null,null,null
90,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.057,2023-11-14T17:34:09.119,100000102567,null,1,клебоприд,clebopride,ua_18_90,false,null,null,null
91,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.059,2023-11-14T17:34:14.151,100000105373,null,1,ітоприд,itopride,ua_18_91,false,null,null,null
92,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.060,2023-11-14T17:34:16.661,100000103203,null,1,цинітаприд,cinitapride,ua_18_92,false,null,null,null
93,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.061,2023-11-14T17:34:02.082,100000105357,null,1,мозаприд,mosapride,ua_18_93,false,null,null,null
94,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.062,2023-11-14T17:34:05.413,100000104445,null,1,ондансетрон,ondansetron,ua_18_94,false,null,null,null
95,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.063,2023-11-14T17:34:06.287,100000104740,null,1,гранізетрон,granisetron,ua_18_95,false,null,null,null
96,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.064,2023-11-14T17:34:05.276,100000105088,null,1,тропізетрон,tropisetron,ua_18_96,false,null,null,null
