no,atc,atc_parent,vsn,model,created_on,modified_on,source_term_id,source_vsn,status,item_ua,item_en,item_code,manual,term_short_ua,term_short_en,term_desc
"1","null","null","1.0","ConditionsToRestore","2024-01-08T16:28:59.971","2024-01-08T15:05:24.159","null","null","1","тестова","test","ua_69_1","false","тест","test","null"
